delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,delivery_difference,Calculated_delay_flag
22999.0,fedex,pharmacy,bike,express,central,clear,40.0,8.87,3,2,yes,delayed,3,276.61,1,Late
23000.0,dhl,groceries,truck,standard,central,stormy,226.5,17.81,8,24,no,delivered,3,1185.93,-16,On-Time
23001.0,xpressbees,clothing,truck,same day,east,foggy,281.9,4.38,12,8,yes,delayed,3,1522.64,4,Late
23002.0,fedex,cosmetics,van,standard,west,foggy,297.1,13.33,13,24,no,delivered,4,1527.99,-11,On-Time
23003.0,xpressbees,documents,truck,express,south,hot,165.5,22.95,4,5,no,delivered,4,946.35,-1,On-Time
23004.0,fedex,furniture,truck,express,north,stormy,30.8,44.03,3,2,yes,delayed,3,336.09,1,Late
23005.0,ecom express,automobile parts,ev bike,same day,west,cold,250.2,34.21,6,8,no,delivered,4,1453.63,-2,On-Time
23006.0,fedex,clothing,bike,two day,east,clear,261.1,28.69,6,16,no,delivered,5,1391.57,-10,On-Time
23007.0,amazon logistics,groceries,truck,same day,central,clear,87.2,37.63,6,8,no,delivered,5,648.89,-2,On-Time
23008.0,shadowfax,clothing,van,two day,south,hot,176.9,29.18,4,16,no,delivered,3,972.04,-12,On-Time
23009.0,amazon logistics,groceries,van,standard,south,hot,93.3,4.58,2,24,no,delivered,5,480.24,-22,On-Time
23010.0,amazon logistics,documents,van,express,west,stormy,206.2,29.49,14,6,yes,delayed,2,1169.47,8,Late
23011.0,ekart,automobile parts,ev bike,two day,east,foggy,228.4,39.34,11,16,no,delivered,5,1260.02,-5,On-Time
23012.0,ekart,documents,ev van,express,north,cold,102.8,39.84,4,4,yes,delayed,2,683.52,0,On-Time
23013.0,ekart,pharmacy,scooter,two day,west,rainy,7.1,9.42,6,16,no,delivered,4,95.6674,-10,On-Time
23014.0,fedex,clothing,bike,two day,central,foggy,120.1,31.76,6,16,no,delivered,5,695.78,-10,On-Time
23015.0,fedex,furniture,van,same day,west,cold,66.3,9.67,3,8,no,delivered,5,460.51,-5,On-Time
23016.0,delhivery,fragile items,scooter,same day,west,clear,126.3,4.81,4,8,no,delivered,4,745.93,-4,On-Time
23017.0,ecom express,cosmetics,bike,express,north,hot,294.7,3.72,8,7,yes,delayed,2,1534.66,1,Late
23018.0,amazon logistics,documents,van,two day,east,hot,11.0,26.65,3,16,no,delivered,3,134.95,-13,On-Time
23019.0,shadowfax,automobile parts,truck,two day,west,foggy,100.3,3.59,7,16,no,delivered,4,512.27,-9,On-Time
23020.0,ekart,fragile items,ev van,two day,east,cold,150.0,0.68,5,16,no,delivered,4,752.04,-11,On-Time
23021.0,amazon logistics,groceries,ev bike,express,central,rainy,144.3,24.86,8,4,yes,delayed,2,846.08,4,Late
23022.0,ekart,automobile parts,van,standard,central,stormy,63.6,43.67,5,24,no,delivered,5,449.01,-19,On-Time
23023.0,ekart,clothing,truck,two day,east,cold,231.9,42.1,6,16,no,delivered,5,1285.8,-10,On-Time
23024.0,ecom express,documents,scooter,standard,central,foggy,88.7,22.9,6,24,no,delivered,4,512.2,-18,On-Time
23025.0,ecom express,automobile parts,bike,two day,north,rainy,51.5,5.35,6,16,no,delivered,4,273.55,-10,On-Time
23026.0,shadowfax,automobile parts,truck,express,central,stormy,257.0,26.71,12,7,yes,failed,1,1415.13,5,Late
23027.0,blue dart,fragile items,van,two day,north,stormy,240.6,7.79,9,16,no,delivered,3,1226.37,-7,On-Time
23028.0,blue dart,clothing,scooter,same day,central,cold,170.4,6.53,4,8,no,delivered,5,971.59,-4,On-Time
23029.0,ecom express,clothing,ev van,standard,east,foggy,67.9,7.07,7,24,no,delivered,5,360.71,-17,On-Time
23030.0,ekart,pharmacy,truck,two day,south,clear,283.9,27.51,7,16,no,delivered,5,1502.03,-9,On-Time
23031.0,xpressbees,electronics,truck,two day,central,cold,84.6,11.05,4,16,no,delivered,5,456.15,-12,On-Time
23032.0,dhl,automobile parts,ev bike,express,north,clear,145.5,21.18,6,4,yes,delayed,2,841.04,2,Late
23033.0,fedex,automobile parts,scooter,standard,east,rainy,270.2,25.5,12,24,no,delivered,4,1427.5,-12,On-Time
23034.0,ecom express,fragile items,truck,two day,south,cold,228.1,48.47,7,16,no,delivered,3,1285.91,-9,On-Time
23035.0,shadowfax,automobile parts,ev van,express,south,hot,144.6,4.71,5,4,yes,failed,2,787.13,1,Late
23036.0,dhl,documents,truck,same day,central,rainy,136.4,17.92,6,8,no,delivered,5,835.76,-2,On-Time
23037.0,dhl,fragile items,ev van,two day,north,clear,88.1,45.5,2,16,no,delivered,4,577.0,-14,On-Time
23038.0,ekart,documents,bike,same day,central,hot,238.0,19.97,6,8,no,delivered,4,1349.91,-2,On-Time
23039.0,shadowfax,clothing,ev bike,express,north,stormy,284.0,28.66,15,7,yes,delayed,3,1555.98,8,Late
23040.0,shadowfax,documents,truck,same day,south,cold,258.8,40.58,5,8,no,delivered,4,1515.74,-3,On-Time
23041.0,delhivery,cosmetics,ev van,standard,south,foggy,135.9,36.99,7,24,no,delivered,4,790.47,-17,On-Time
23042.0,dhl,automobile parts,ev van,same day,south,rainy,289.3,33.96,9,8,yes,delayed,2,1632.7206,1,Late
23043.0,shadowfax,pharmacy,bike,same day,south,clear,5.0,10.4,1,8,no,delivered,4,156.2,-7,On-Time
23044.0,delhivery,documents,van,same day,west,cold,96.2,33.26,4,8,no,delivered,4,680.78,-4,On-Time
23045.0,ecom express,pharmacy,ev van,standard,north,clear,238.2,39.2,8,24,no,delivered,4,1308.6,-16,On-Time
23046.0,amazon logistics,furniture,ev bike,two day,east,hot,287.7,20.56,5,16,no,delivered,5,1500.18,-11,On-Time
23047.0,shadowfax,furniture,bike,express,east,stormy,290.3,44.98,14,7,yes,delayed,3,1632.7206,7,Late
23048.0,delhivery,groceries,truck,same day,east,hot,153.4,28.37,5,8,no,delivered,5,952.11,-3,On-Time
23049.0,fedex,clothing,van,same day,south,stormy,285.4,39.35,13,8,yes,delayed,3,1632.7206,5,Late
23050.0,ecom express,groceries,ev bike,standard,central,stormy,181.8,5.62,13,24,no,delivered,5,925.86,-11,On-Time
23051.0,delhivery,automobile parts,truck,two day,south,hot,221.9,9.35,6,16,no,delivered,3,1137.55,-10,On-Time
23052.0,amazon logistics,groceries,scooter,same day,east,rainy,165.4,43.19,11,8,yes,delayed,3,1056.57,3,Late
23053.0,amazon logistics,electronics,van,standard,east,cold,88.1,2.5,4,24,no,delivered,5,448.0,-20,On-Time
23054.0,delhivery,groceries,ev van,same day,east,stormy,55.5,3.29,7,8,no,delivered,4,387.37,-1,On-Time
23055.0,ekart,furniture,van,express,south,rainy,194.0,47.36,7,5,yes,delayed,2,1162.08,2,Late
23056.0,xpressbees,pharmacy,scooter,two day,west,clear,259.8,2.13,10,16,no,delivered,4,1305.39,-6,On-Time
23057.0,ecom express,pharmacy,bike,standard,south,hot,184.9,29.78,4,24,no,delivered,3,1013.84,-20,On-Time
23058.0,xpressbees,groceries,bike,standard,east,foggy,173.8,26.8,6,24,no,delivered,5,949.4,-18,On-Time
23059.0,fedex,clothing,bike,same day,central,hot,129.2,28.09,3,8,no,delivered,3,830.27,-5,On-Time
23060.0,shadowfax,groceries,bike,standard,east,stormy,112.4,32.26,10,24,no,delivered,3,658.78,-14,On-Time
23061.0,fedex,electronics,truck,standard,south,cold,278.3,4.08,9,24,no,delivered,4,1403.74,-15,On-Time
23062.0,shadowfax,furniture,truck,express,west,cold,21.6,41.11,3,2,yes,delayed,3,281.33,1,Late
23063.0,xpressbees,furniture,ev bike,two day,south,hot,171.4,31.03,5,16,no,delivered,3,950.09,-11,On-Time
23064.0,delhivery,groceries,truck,two day,central,rainy,44.0,35.33,4,16,no,delivered,3,325.99,-12,On-Time
23065.0,blue dart,pharmacy,scooter,same day,central,hot,173.5,34.52,4,8,no,delivered,5,1071.06,-4,On-Time
23066.0,delhivery,cosmetics,truck,express,central,clear,106.6,23.61,2,4,no,delivered,5,653.83,-2,On-Time
23067.0,amazon logistics,documents,van,same day,central,rainy,30.3,4.08,6,8,no,delivered,5,263.74,-2,On-Time
23068.0,xpressbees,furniture,scooter,express,west,clear,18.5,23.25,2,2,no,delivered,5,212.25,0,On-Time
23069.0,delhivery,furniture,truck,two day,west,cold,239.0,32.7,8,16,no,delivered,4,1293.1,-8,On-Time
23070.0,delhivery,furniture,truck,same day,south,hot,13.9,24.86,0,8,no,delivered,4,244.08,-8,On-Time
23071.0,ekart,groceries,van,same day,south,foggy,292.2,0.67,12,8,yes,delayed,3,1562.38,4,Late
23072.0,ekart,clothing,bike,same day,central,foggy,97.6,47.11,6,8,no,delivered,4,729.33,-2,On-Time
23073.0,fedex,clothing,bike,same day,west,rainy,293.8,0.67,10,8,yes,delayed,2,1570.71,2,Late
23074.0,fedex,electronics,ev bike,same day,west,clear,121.8,10.57,4,8,no,delivered,5,740.71,-4,On-Time
23075.0,dhl,electronics,bike,same day,south,rainy,238.3,44.84,10,8,yes,delayed,2,1426.02,2,Late
23076.0,blue dart,fragile items,scooter,express,south,hot,53.2,4.77,1,3,no,delivered,4,330.31,-2,On-Time
23077.0,shadowfax,electronics,ev bike,express,south,clear,61.6,34.12,4,3,yes,delayed,2,460.36,1,Late
23078.0,amazon logistics,fragile items,van,same day,west,clear,184.7,28.76,5,8,no,delivered,5,1109.78,-3,On-Time
23079.0,shadowfax,automobile parts,ev bike,express,east,rainy,283.8,3.48,14,7,yes,delayed,2,1479.44,7,Late
23080.0,amazon logistics,documents,van,standard,east,stormy,271.5,26.41,10,24,no,delivered,3,1436.73,-14,On-Time
23081.0,ecom express,groceries,ev van,standard,west,cold,229.3,24.75,9,24,no,delivered,5,1220.75,-15,On-Time
23082.0,amazon logistics,groceries,van,standard,central,stormy,241.7,40.93,11,24,no,delivered,5,1331.29,-13,On-Time
23083.0,shadowfax,groceries,bike,same day,central,rainy,297.1,3.12,13,8,yes,delayed,2,1605.86,5,Late
23084.0,delhivery,groceries,ev bike,same day,south,cold,228.1,17.53,6,8,no,delivered,5,1293.09,-2,On-Time
23085.0,dhl,groceries,truck,express,east,foggy,115.3,38.26,8,4,yes,delayed,2,741.28,4,Late
23086.0,dhl,cosmetics,ev van,standard,east,foggy,99.0,36.85,6,24,no,delivered,5,605.55,-18,On-Time
23087.0,xpressbees,groceries,bike,same day,central,cold,150.9,27.32,4,8,no,delivered,5,936.46,-4,On-Time
23088.0,amazon logistics,clothing,truck,express,west,hot,281.1,45.35,7,7,yes,delayed,2,1591.55,0,On-Time
23089.0,shadowfax,groceries,ev bike,two day,central,stormy,5.7,49.24,4,16,no,delivered,5,176.22,-12,On-Time
23090.0,dhl,automobile parts,van,express,south,clear,277.0,14.61,9,7,yes,delayed,2,1478.83,2,Late
23091.0,amazon logistics,automobile parts,scooter,same day,east,rainy,278.6,10.88,11,8,yes,delayed,2,1525.64,3,Late
23092.0,xpressbees,electronics,scooter,same day,east,stormy,37.7,17.05,7,8,no,delivered,4,339.65,-1,On-Time
23093.0,amazon logistics,pharmacy,bike,express,east,stormy,9.1,49.52,8,2,yes,delayed,3,244.78,6,Late
23094.0,shadowfax,automobile parts,truck,two day,east,foggy,184.3,5.02,6,16,no,delivered,4,936.56,-10,On-Time
23095.0,shadowfax,clothing,ev bike,two day,central,foggy,21.2,27.52,2,16,no,delivered,4,188.56,-14,On-Time
23096.0,dhl,electronics,van,two day,south,rainy,220.0,2.33,12,16,no,delivered,4,1106.99,-4,On-Time
23097.0,dhl,clothing,bike,express,east,clear,108.8,5.76,4,4,yes,delayed,2,611.28,0,On-Time
23098.0,ekart,documents,ev bike,express,north,cold,89.0,28.76,3,3,no,delivered,5,581.28,0,On-Time
23099.0,ekart,automobile parts,ev van,express,west,clear,77.7,35.26,2,3,no,delivered,5,544.28,-1,On-Time
23100.0,shadowfax,documents,truck,standard,north,stormy,250.2,44.76,8,24,no,delivered,5,1385.28,-16,On-Time
23101.0,dhl,documents,bike,two day,west,stormy,281.8,24.84,13,16,no,delivered,3,1483.52,-3,On-Time
23102.0,blue dart,documents,van,two day,west,stormy,28.6,31.47,4,16,no,delivered,3,237.41,-12,On-Time
23103.0,delhivery,groceries,truck,two day,central,hot,39.3,43.37,2,16,no,delivered,3,326.61,-14,On-Time
23104.0,amazon logistics,automobile parts,ev van,standard,east,clear,218.7,5.33,4,24,no,delivered,4,1109.49,-20,On-Time
23105.0,dhl,electronics,van,two day,west,foggy,274.9,39.31,11,16,no,delivered,4,1492.43,-5,On-Time
23106.0,shadowfax,furniture,bike,two day,central,hot,278.0,2.36,11,16,no,delivered,3,1397.08,-5,On-Time
23107.0,ecom express,pharmacy,ev bike,standard,south,stormy,262.8,6.14,11,24,no,delivered,4,1332.42,-13,On-Time
23108.0,blue dart,clothing,ev bike,standard,south,foggy,119.4,5.97,7,24,no,delivered,4,614.91,-17,On-Time
23109.0,ecom express,electronics,scooter,express,east,rainy,5.2,27.08,5,2,yes,delayed,2,157.24,3,Late
23110.0,xpressbees,automobile parts,van,express,north,hot,3.6,44.58,0,2,no,delivered,4,199.24,-2,On-Time
23111.0,shadowfax,documents,bike,express,south,clear,3.6,5.34,1,2,no,delivered,5,95.6674,-1,On-Time
23112.0,dhl,documents,bike,same day,east,hot,152.8,33.27,4,8,no,delivered,3,963.81,-4,On-Time
23113.0,xpressbees,groceries,scooter,same day,south,hot,87.8,42.14,2,8,no,delivered,4,665.42,-6,On-Time
23114.0,blue dart,electronics,bike,express,north,hot,293.2,19.19,10,7,yes,failed,1,1573.57,3,Late
23115.0,ekart,clothing,scooter,express,west,stormy,193.7,4.4,10,5,yes,delayed,3,1031.7,5,Late
23116.0,ecom express,electronics,truck,same day,south,foggy,247.3,22.94,9,8,yes,delayed,2,1405.32,1,Late
23117.0,ekart,furniture,van,standard,north,rainy,271.1,6.07,11,24,no,delivered,5,1373.71,-13,On-Time
23118.0,xpressbees,furniture,bike,standard,west,cold,113.6,23.64,4,24,no,delivered,3,638.92,-20,On-Time
23119.0,ecom express,documents,truck,two day,south,hot,35.7,40.81,1,16,no,delivered,5,300.93,-15,On-Time
23120.0,shadowfax,automobile parts,ev van,standard,east,foggy,8.6,44.86,1,24,no,delivered,4,177.58,-23,On-Time
23121.0,ekart,documents,truck,two day,west,foggy,242.6,30.94,7,16,no,delivered,3,1305.82,-9,On-Time
23122.0,amazon logistics,electronics,scooter,same day,south,stormy,10.0,18.87,4,8,no,delivered,5,206.61,-4,On-Time
23123.0,amazon logistics,electronics,ev bike,same day,east,rainy,170.5,22.77,8,8,yes,delayed,2,1020.81,0,On-Time
23124.0,fedex,cosmetics,van,two day,west,foggy,157.8,14.13,7,16,no,delivered,4,831.39,-9,On-Time
23125.0,blue dart,furniture,bike,standard,west,stormy,149.9,1.62,6,24,no,delivered,5,754.36,-18,On-Time
23126.0,dhl,documents,truck,same day,south,cold,291.2,38.28,5,8,no,delivered,5,1632.7206,-3,On-Time
23127.0,dhl,documents,ev bike,express,south,cold,30.6,14.9,0,2,no,delivered,4,247.7,-2,On-Time
23128.0,blue dart,clothing,scooter,express,north,foggy,183.9,17.22,4,5,no,delivered,5,1021.16,-1,On-Time
23129.0,dhl,groceries,van,two day,north,stormy,54.9,30.21,4,16,no,delivered,3,365.13,-12,On-Time
23130.0,blue dart,cosmetics,bike,two day,south,rainy,34.5,31.2,7,16,no,delivered,5,266.1,-9,On-Time
23131.0,xpressbees,pharmacy,van,express,central,rainy,186.1,16.84,9,5,yes,delayed,3,1031.02,4,Late
23132.0,dhl,cosmetics,van,express,central,cold,129.2,10.0,4,4,no,delivered,5,726.0,0,On-Time
23133.0,xpressbees,electronics,scooter,express,central,clear,18.6,5.51,1,2,no,delivered,5,159.53,-1,On-Time
23134.0,fedex,pharmacy,truck,express,south,rainy,177.3,44.96,13,5,yes,delayed,3,1071.38,8,Late
23135.0,xpressbees,cosmetics,ev bike,express,east,stormy,292.3,1.8,11,7,yes,delayed,2,1516.9,4,Late
23136.0,xpressbees,clothing,van,standard,south,cold,4.3,48.19,1,24,no,delivered,5,166.07,-23,On-Time
23137.0,blue dart,pharmacy,ev bike,standard,south,hot,90.5,13.19,4,24,no,delivered,4,492.07,-20,On-Time
23138.0,dhl,electronics,van,two day,north,cold,206.2,17.07,4,16,no,delivered,4,1082.21,-12,On-Time
23139.0,xpressbees,automobile parts,van,same day,central,clear,248.9,24.79,6,8,no,delivered,5,1418.87,-2,On-Time
23140.0,shadowfax,cosmetics,truck,standard,west,stormy,169.6,34.43,9,24,no,delivered,4,951.29,-15,On-Time
23141.0,blue dart,pharmacy,scooter,two day,west,foggy,109.7,4.73,5,16,no,delivered,4,562.69,-11,On-Time
23142.0,amazon logistics,pharmacy,ev van,standard,south,rainy,47.7,40.74,5,24,no,delivered,3,360.72,-19,On-Time
23143.0,blue dart,cosmetics,truck,standard,central,stormy,49.6,36.42,6,24,no,delivered,4,357.26,-18,On-Time
23144.0,ecom express,groceries,van,standard,south,clear,283.9,26.02,7,24,no,delivered,5,1497.56,-17,On-Time
23145.0,xpressbees,automobile parts,scooter,standard,north,rainy,3.6,26.72,3,24,no,delivered,4,95.6674,-21,On-Time
23146.0,ekart,clothing,ev bike,standard,east,rainy,198.8,1.07,5,24,no,delivered,3,997.21,-19,On-Time
23147.0,blue dart,fragile items,bike,two day,central,foggy,171.2,22.88,6,16,no,delivered,4,924.64,-10,On-Time
23148.0,ecom express,cosmetics,bike,express,west,cold,230.5,16.63,4,6,no,delivered,5,1252.39,-2,On-Time
23149.0,fedex,fragile items,truck,standard,central,stormy,40.2,19.86,6,24,no,delivered,5,260.58,-18,On-Time
23150.0,amazon logistics,electronics,van,standard,east,rainy,184.8,47.97,9,24,no,delivered,3,1067.91,-15,On-Time
23151.0,amazon logistics,furniture,scooter,standard,south,cold,184.4,43.42,5,24,no,delivered,4,1052.26,-19,On-Time
23152.0,delhivery,pharmacy,van,express,east,rainy,249.5,27.57,8,6,yes,delayed,3,1380.21,2,Late
23153.0,xpressbees,pharmacy,ev bike,express,east,cold,297.1,13.27,10,7,yes,delayed,2,1588.31,3,Late
23154.0,dhl,cosmetics,van,express,central,clear,203.8,14.26,6,6,yes,delayed,3,1111.78,0,On-Time
23155.0,ecom express,pharmacy,truck,standard,south,cold,193.3,36.16,5,24,no,delivered,4,1074.98,-19,On-Time
23156.0,blue dart,documents,bike,standard,south,stormy,56.5,45.87,7,24,no,delivered,4,420.11,-17,On-Time
23157.0,delhivery,fragile items,ev bike,express,east,rainy,142.7,4.74,7,4,yes,delayed,2,777.72,3,Late
23158.0,shadowfax,furniture,bike,standard,east,stormy,227.0,45.4,11,24,no,delivered,4,1271.2,-13,On-Time
23159.0,fedex,automobile parts,scooter,two day,east,hot,286.4,26.49,10,16,no,delivered,5,1511.47,-6,On-Time
23160.0,fedex,furniture,scooter,express,north,hot,62.5,1.19,3,3,no,delivered,4,366.07,0,On-Time
23161.0,ekart,furniture,van,same day,central,cold,17.2,3.39,2,8,no,delivered,5,196.17,-6,On-Time
23162.0,fedex,pharmacy,scooter,same day,east,cold,230.6,38.69,7,8,no,delivered,3,1369.07,-1,On-Time
23163.0,ecom express,fragile items,ev bike,standard,east,rainy,47.7,29.05,5,24,no,delivered,4,325.65,-19,On-Time
23164.0,xpressbees,automobile parts,van,same day,east,clear,196.7,15.95,3,8,no,delivered,3,1131.35,-5,On-Time
23165.0,ecom express,pharmacy,bike,same day,central,hot,73.6,33.78,2,8,no,delivered,5,569.34,-6,On-Time
23166.0,ekart,furniture,van,standard,west,foggy,284.7,35.33,7,24,no,delivered,3,1529.49,-17,On-Time
23167.0,amazon logistics,electronics,bike,same day,east,stormy,246.4,48.85,12,8,yes,delayed,2,1478.55,4,Late
23168.0,dhl,electronics,scooter,standard,east,stormy,178.4,17.16,10,24,no,delivered,4,943.48,-14,On-Time
23169.0,ecom express,cosmetics,truck,express,south,clear,33.6,35.16,1,2,no,delivered,5,323.48,-1,On-Time
23170.0,amazon logistics,groceries,truck,standard,north,rainy,177.8,28.57,10,24,no,delivered,5,974.71,-14,On-Time
23171.0,blue dart,groceries,truck,express,central,cold,13.6,38.31,1,2,no,delivered,4,232.93,-1,On-Time
23172.0,ecom express,pharmacy,van,two day,central,rainy,25.5,47.65,3,16,no,delivered,5,270.45,-13,On-Time
23173.0,shadowfax,clothing,ev van,two day,south,foggy,208.9,1.83,8,16,no,delivered,5,1049.99,-8,On-Time
23174.0,xpressbees,documents,bike,two day,south,hot,46.2,21.4,1,16,no,delivered,4,295.2,-15,On-Time
23175.0,shadowfax,electronics,van,two day,central,rainy,26.1,10.42,4,16,no,delivered,5,161.76,-12,On-Time
23176.0,blue dart,cosmetics,scooter,same day,south,clear,135.0,30.41,3,8,no,delivered,3,866.23,-5,On-Time
23177.0,ecom express,furniture,bike,two day,west,foggy,295.4,39.88,11,16,no,delivered,4,1596.64,-5,On-Time
23178.0,blue dart,clothing,truck,two day,central,cold,225.3,44.73,4,16,no,delivered,3,1260.69,-12,On-Time
23179.0,amazon logistics,pharmacy,bike,express,central,stormy,152.9,39.64,10,5,yes,failed,2,933.42,5,Late
23180.0,blue dart,clothing,truck,standard,west,hot,51.8,34.19,2,24,no,delivered,4,361.57,-22,On-Time
23181.0,amazon logistics,fragile items,ev van,express,north,stormy,72.7,12.27,4,3,yes,delayed,2,450.31,1,Late
23182.0,dhl,documents,ev bike,same day,central,rainy,242.3,36.91,12,8,yes,delayed,3,1422.23,4,Late
23183.0,ekart,documents,ev bike,standard,north,cold,19.2,18.1,1,24,no,delivered,3,150.3,-23,On-Time
23184.0,ekart,fragile items,scooter,same day,south,foggy,169.7,22.94,7,8,no,delivered,4,1017.32,-1,On-Time
23185.0,ekart,cosmetics,truck,express,north,rainy,271.9,41.99,16,7,yes,delayed,2,1535.47,9,Late
23186.0,ecom express,cosmetics,truck,express,north,rainy,136.4,28.64,8,4,yes,delayed,2,817.92,4,Late
23187.0,xpressbees,pharmacy,van,express,north,rainy,279.9,33.33,10,7,yes,delayed,2,1549.49,3,Late
23188.0,xpressbees,furniture,van,same day,east,clear,221.3,44.98,5,8,no,delivered,3,1341.44,-3,On-Time
23189.0,shadowfax,clothing,bike,express,north,cold,210.6,16.86,8,6,yes,failed,1,1153.58,2,Late
23190.0,dhl,documents,ev van,express,south,hot,126.3,10.44,5,4,yes,delayed,2,712.82,1,Late
23191.0,ecom express,automobile parts,ev van,same day,north,clear,52.5,37.01,2,8,no,delivered,5,473.53,-6,On-Time
23192.0,ekart,automobile parts,ev bike,two day,west,hot,71.8,28.16,4,16,no,delivered,3,443.48,-12,On-Time
23193.0,ecom express,cosmetics,truck,express,west,hot,48.0,32.99,1,2,no,delivered,5,388.97,-1,On-Time
23194.0,dhl,fragile items,bike,standard,south,rainy,217.4,48.66,10,24,no,delivered,5,1232.98,-14,On-Time
23195.0,dhl,fragile items,truck,same day,central,rainy,177.3,47.38,9,8,yes,delayed,2,1128.64,1,Late
